,Intercept,C(mvac)[T.True],C(csc)[T.True],C(mvac)[T.True]:C(csc)[T.True],collection_day,Intercept RE
y1460,0.006945734421583663,0.8295294612512407,0.4473483613552379,0.18840295334081636,4.590487595531757e-13,3.0716036903790796e-05
y1461,2.4914644876043667e-15,0.6123545386879101,0.9646239195878489,0.32427919593297594,0.039545705119189804,0.19900934201746845
y1462,0.012659139161109733,0.27382897186633615,0.916716469726916,0.47942818541570564,0.7287594988866684,1.457306340377279e-05
y1463,1.1319527616671051e-37,0.6394247870348082,0.3401257695986539,0.9230108372124028,1.665229027768667e-08,0.00029999501164925475
y1464,6.118821811398491e-08,0.20900755447416486,0.9639548157512713,0.2589531510570421,0.21428780966614502,0.9999933974281878
y1465,0.37407440421992155,0.8599623099270848,0.5411810337029139,0.8112939065016863,1.1378285827893095e-16,1.3426089082329776e-05
y1466,2.2852195912153482e-14,0.6513659103183919,0.1622434845346047,0.7998820872630508,7.681733814063094e-07,0.013317323455402489
y1467,8.054192387204418e-14,0.539510092025761,0.8685838659210006,0.4955347845131458,0.0012805527779973884,0.07162233616981363
y1468,0.25829108258485645,0.5035632977964857,0.26281527741059385,0.15937308060744293,0.006099760834539696,3.544178648822404e-05
y1469,0.42103593411081386,0.8672068524823284,0.2746136449233455,0.05725528325681256,0.1643678207067999,
y1470,0.21896317489026618,0.05670642034175528,0.9519198748779514,0.15390558945211819,0.005333458147828305,2.4840500020878895e-05
y1471,0.9670408844634704,0.69636702637405,0.10874286736374217,0.5040360669208527,0.9556426362909334,0.0009811750132266313
y1472,0.16350790710204666,0.7718231105669513,0.6537691626670938,0.5686176822906546,0.024881172358682164,0.9999811353519042
y1473,0.03782673994300929,0.300585875452959,0.10784866652967896,0.9226762980067899,0.9473009297779743,0.00034155181707076684
y1474,0.002136785052929163,0.9528289038035753,0.6347752161649043,0.3738031050663725,0.11096493682311855,3.0661688615602166e-06
y1475,0.2996902859415381,0.6785176969657165,0.2502617521125893,0.7304717653913264,2.178802701580844e-05,2.366002977830484e-06
y1476,2.4225396769399027e-07,0.6641901255518503,0.21268457564740195,0.7613194720606281,0.01340138531495207,5.752190467006952e-05
y1477,0.47615535313352053,0.9172327469211317,0.8778618164717321,0.19431289321978473,4.324124867203872e-05,1.1941947396187366e-05
y1478,0.9322271203848488,0.5838207798591162,0.7386107747465243,0.48173259619410747,0.595365802718282,0.999942040470479
y1479,5.003574717059741e-08,0.048967403173873436,0.17816612218521966,0.23370065468138546,1.5744249519107916e-07,3.586792783425568e-06
y1480,0.027460118522101985,0.4857439510539504,0.9935256234284481,0.04372096843326009,0.25622449857562424,8.718676171117089e-05
y1481,8.600799389548163e-18,0.5008322282819091,0.7480021460818129,0.905020971794026,0.7771789290991034,7.7054995312494e-06
y1482,0.00030210197516189767,0.006271528876242505,0.6560559581253567,0.038370008508852645,0.005917447297878765,0.9998905624972421
y1483,0.08347486057816228,0.6063426638259708,0.9225552451711845,0.6071919392713884,1.1582911912427192e-07,2.8930118906757835e-07
y1484,0.09445889998128976,0.026234439779289964,0.4634707430667383,0.2117139738177275,0.014740802598286314,4.670862714540594e-05
y1485,2.91986630412815e-08,0.6438594275524833,0.1572776346077845,0.45008641058718546,0.003484520883934971,6.061697685727952e-05
y1486,1.7498327497557238e-07,0.32059588592757593,0.7067798664105455,0.5385272989768009,0.0040837321263722665,0.00013331813106585915
y1487,0.9094481321191521,0.3014674338772886,0.5856492086431864,0.9869032172456975,0.0005968397267913037,0.999962725448906
y1488,0.0019995141520920633,0.01586614920463974,0.7643216527991292,0.30824824282776453,7.436148742600621e-07,5.579247512419608e-06
y1489,0.16691163806206988,0.7179600225317442,0.7696443766399118,0.17227862987548004,0.5421370292196948,0.06297122659621665
y1490,9.740207037001306e-11,0.6167506101377739,0.0999288579687476,0.3147167837495888,1.4849183854335954e-06,0.0001157061004972518
y1491,0.0004677092906833751,0.42549148160399086,0.256309370506282,0.974014887068867,0.022752273272431414,1.7105919896074023e-06
y1492,0.0016891539254225052,0.8346593025277199,0.37780062254473723,0.3198643667277927,0.1678253324889183,0.03474618768556103
y1493,0.00028736130888351,0.05605694368912228,0.3231138731759007,0.004292211675020943,0.021755760871348603,2.3804529910689345e-05
y1494,0.3371976772504621,0.3170581348710403,0.9126683953692316,0.6761257419068849,0.13976749961241705,2.1852248486103357e-06
y1495,3.625891072119726e-14,0.6579322507874503,0.1776068823054704,0.7803608556393322,0.17506066252304553,4.352718384189091e-06
y1496,6.882102032673689e-05,0.5365351995366224,0.08012581506972047,0.44496745543015526,6.056764988869891e-09,3.1307938429753835e-06
y1497,3.677077032165904e-11,0.48167077752263165,0.4274872363184754,0.6513396470113153,7.796171037775929e-07,1.144809488115331e-05
y1498,0.8311146981516959,0.6920044261405005,0.9854415344730711,0.17481169515234563,0.6148666749193494,0.0002555298831412823
y1499,3.3115181011493394e-10,0.28776940930784,0.3464122743426612,0.8453818944252742,5.733905230171976e-05,0.001041770989360715
y1500,0.000526374075760509,0.5195816061757887,0.3445689225077142,0.07398370354214764,0.043074513468911155,0.08146137769987144
y1501,9.933900953420727e-11,0.4631988414091751,0.329267753414196,0.3003319512634274,0.6272311874881321,8.204891312953977e-05
y1502,9.642742126734588e-07,0.2717081783657673,0.7612949508510855,0.9287953164407645,0.044914459578358,4.9439187168041386e-05
y1503,2.2262949374031973e-18,0.3173999880126721,0.24512371007315248,0.5887547789792701,0.1203036805621668,0.0005492222567183536
y1504,3.0985032691572844e-09,0.029814811372048448,0.41218069577638294,0.022234692908405622,5.424659937328161e-15,1.60016560279299e-05
y1505,9.524809302270212e-20,0.46072657996794464,0.29606376542745894,0.3069705453925665,0.055580249603386776,1.9550934784011672e-05
y1506,0.15938338055890333,0.8275334366846343,0.5091238693133425,0.6855601857188958,0.6584274652610105,0.9999983235872378
y1507,8.643702032275128e-15,0.2362443297508532,0.14815372827408874,0.41981148894733156,0.12392734881806806,1.7495760286790967e-05
y1508,0.003211854225441053,0.08339137179276454,0.6776049320630968,0.2645259521009279,0.011383127508825995,2.1611879510156226e-05
y1509,1.342793897248709e-08,0.05038875679509388,0.9327804298126149,0.03642279051597006,0.3084259625031849,6.360208803173096e-05
y1510,1.0046063363159974e-05,0.4699734123271929,0.21501415927420076,0.014749880014501998,0.32096721280040874,0.005866505660766569
y1511,2.954357882762154e-23,0.17374535399860602,0.42102980689678915,0.4282059668249619,3.56907132834523e-17,0.0007891519989530558
y1512,0.01593282316997238,0.15962998599220568,0.49558622497769556,0.29060860028241675,0.4628207242987685,6.990350506167615e-05
y1513,2.139892067549906e-39,0.05521160922701101,0.9375910426687604,0.2023420087000486,1.1560768082946041e-12,5.775066217049734e-05
y1514,8.615796980929098e-12,0.27235384099331394,0.387251534419468,0.9137552687598021,2.3569044337722035e-21,2.8999108096302943e-06
y1515,0.0294865208475175,0.7070743630560543,0.4842852401058019,0.5262498272694691,0.4170828325422514,1.963385162383195e-05
y1516,0.21335164164311615,0.4514052108541584,0.8365684138984855,0.27901444763787675,0.000325461086972561,0.00013482188709776474
y1517,0.13142530113534573,0.08051463493330005,0.2683999391791222,0.030670019845394827,0.5940815869546698,3.6424144916779497e-06
y1518,0.09829096132508462,0.9209677761524496,0.7030305545007641,0.5238153112697337,0.0019643370325630413,1.314261242714314e-05
y1519,0.29817238786676736,0.6642728456025899,0.7121900900768158,0.7657737680414011,0.00968181046867852,0.006790098576186936
y1520,0.36514217493174717,0.7498960690175196,0.16687003362997488,0.8657853960461435,0.5908074623140513,0.0005077395916960306
y1521,0.9203993643863375,0.7839873138272689,0.5615561577289421,0.5885605882513061,0.9084601847150486,0.0001952029967521521
y1522,0.0054780844214741215,0.7157106530725218,0.6745949089976595,0.6501253493986076,0.7585060134976209,0.021643079705613796
y1523,0.6156093671500029,0.4852746445298831,0.7423596915081809,0.8231650607500929,0.0014585645995911713,0.0002178836334959445
y1524,7.659027798765787e-05,0.5712763272994779,0.49339575935384505,0.7060976950130845,7.284731393641574e-18,1.7663707720982607e-05
y1525,3.352112566576646e-10,0.1551868130207968,0.8930796511645134,0.3869660123110049,6.226923206605208e-07,7.946476443867933e-06
y1526,8.965879062207173e-13,0.9467166856977403,0.0703032761641463,0.6959568783544092,0.1964338979262351,2.105557108124204e-05
y1527,0.01093389339368655,0.1594597239419273,0.9821713642430041,0.18911156117927375,0.046075935633194294,0.02045486080794221
y1528,9.291739681168463e-19,0.6367756993482516,0.665073175866473,0.5573394094827954,3.0380486358385554e-07,0.024720314961137302
y1529,0.07069124433438391,0.4781233771969772,0.4310053048804604,0.7458004429516518,0.28081860543679993,0.0003189683353590054
y1530,0.1450016532023234,0.5282949237768487,0.13038594363117662,0.7922854011415441,0.003691896293307771,0.0003638878037809764
y1531,0.12204206545433646,0.12067563801659002,0.1683043719403413,0.2726354700963294,0.018424090133629115,0.023790319389262675
y1532,0.6372302255542669,0.5964252004565309,0.4494384033697537,0.9234521197629488,2.660386958373024e-06,0.11490164878372171
y1533,0.39051231469199366,0.7144104920239316,0.10353845977962241,0.8699042704192568,0.0037551073706223507,0.9999875032595785
y1534,0.0662037651902306,0.6941444242614981,0.4566703050696008,0.9764267622253159,0.22247025725843272,3.5373551400450263e-06
y1535,1.1928212533293156e-14,0.7088017924672525,0.12935013031637288,0.7765833426508058,0.0018082172423042092,0.00030342012653687786
y1536,4.008162005277896e-10,0.238802254856186,0.1694568165461,0.21002546430081592,4.913546432521124e-10,2.4119283360061978e-05
y1537,6.39860739873576e-06,0.6076757078928368,0.07561583519140846,0.5791983323705778,0.0514637610287187,0.9999029133169575
y1538,0.1980410562386804,0.42307005861436464,0.4610702476766855,0.27357289496461745,0.23781053580499834,5.583999059922185e-06
y1539,6.236450997899468e-05,0.24040694384144867,0.25323457701158014,0.42560022973923406,5.040041792962012e-10,1.011727458133106e-05
y1540,0.0012593637740532365,0.3261397034034599,0.2269255964337541,0.2686871962342692,0.010910644594760389,8.480132423372578e-06
y1541,6.127790367286477e-16,0.8919547197887989,0.06679889321513267,0.8541006463612553,0.017158441242406956,2.5469713832697338e-05
y1542,0.0002838567537697188,0.005936425182662989,0.7314476142939794,0.04323975924431137,2.1727214023048725e-06,0.0007067198271135442
y1543,0.7349888099715555,0.30759682991369186,0.7850388510890666,0.021404317636069356,0.38483556327731194,0.0005211145285285737
y1544,1.0043958133075961e-05,0.3814139087562014,0.06742467117134367,0.20413221705666607,1.5643397653979243e-05,1.2209161099502949e-06
y1545,0.0029444693693478764,0.24007204003838878,0.6184150496629717,0.10258337796556499,0.9106791499765952,8.140705542932027e-05
y1546,3.0002347793418475e-14,0.11249449019840606,0.2016661438250852,0.851718082644879,5.3464602927640995e-05,3.819742733243175e-06
y1547,6.37674649019741e-23,0.4684228037540996,0.13753887606204546,0.7496925535049888,0.00017994731894330356,1.2810750368362897e-05
y1548,3.431894484788968e-08,0.7559698085946863,0.7279051872601615,0.7130949678793959,0.004371658819903412,5.582680698878887e-06
y1549,4.625514156987065e-09,0.5813466535693448,0.6641348939592753,0.21331677629295476,0.48654381463259755,2.695287333671542e-05
y1550,6.480037238601322e-16,0.2910495532073042,0.6919503830688685,0.24419508009339086,0.0005424527898011707,1.280068802346969e-05
y1551,2.21957615345608e-21,0.5410581269966112,0.706777020145748,0.7634615226595031,0.3564033897120037,0.0010321533497794923
y1552,0.40864276234492447,0.5295691913117246,0.7612784834505362,0.7438109874244816,0.0004493757701870115,2.011862181521083e-05
y1553,3.743599155036206e-09,0.8544288571110659,0.7397386325452403,0.5947142336053963,0.468074861183704,1.1348220720132686e-05
y1554,3.966065125555444e-08,0.10061261182541134,0.29960848943931784,0.35850334559020136,0.622111744450442,9.105637833305637e-05
y1555,9.53190175848322e-06,0.6977065720775393,0.2734861462343433,0.12174609840788739,0.02223981567573329,0.0005249319018909718
y1556,4.253190908295086e-07,0.4120369168204443,0.0010596482088256049,0.15846421474218475,0.6469662982322255,9.732920092410624e-05
y1557,2.1562863836575697e-05,0.2121104420242046,0.9452527308398433,0.7149955227713973,5.15284177224921e-07,5.608588051760803e-05
y1558,4.225105917848894e-15,0.06692811212815404,0.4954981147060391,0.1451902904207598,8.322576254513146e-07,0.06812164752423637
y1559,0.003742359273900931,0.116972862342775,0.17044445258755836,0.4782129194001662,0.8385995564387437,0.00011359646481723153
y1560,1.076660842960413e-22,0.6473521757354832,0.7256403331387246,0.5365194262051854,0.9802837597882389,0.09593502988147273
y1561,0.021219227618400945,0.1023873978674217,0.9011103164002143,0.12905647443372267,0.20323123459070624,0.0003496053442928517
y1562,3.5657681022463856e-09,0.19174208692537353,0.5650042507492673,0.2771465138475041,2.2933130913297312e-14,9.15450664324375e-06
y1563,1.7088180836649593e-14,0.513382544956705,0.69058110410612,0.3809951534444248,9.239872922185821e-06,5.9046590984873625e-06
y1564,6.547451557702548e-122,0.13670569638938931,0.6884122304506203,0.6815237993672725,3.248235074894919e-18,0.006957664349794258
y1565,1.095537101668625e-10,0.4092809931043142,0.33591657855018775,0.9129362599728171,0.6028240699958051,0.9998431310430012
y1566,0.984875565428117,0.8004272226818769,0.04024068332770799,0.7208376744183995,0.29467631685970086,0.0016138360789492339
y1567,2.589332525756374e-09,0.6909791274982799,0.406446862667883,0.37547009595956216,0.0033333237634153305,7.910054279682558e-06
y1568,0.3098876904777653,0.7385028349425133,0.1940408359164224,0.4874622531381372,0.06902178813826912,8.404016370559255e-06
y1569,3.271605189897633e-08,0.3522921401624348,0.6375881682456161,0.6702715430395862,0.41443270617035766,2.806727805185099e-05
y1570,9.983165587845214e-47,0.08410602281662925,0.49195329330269566,0.3062545971379431,6.454255450265228e-06,6.0609097155581745e-05
y1571,0.5890717872292952,0.22890895126119304,0.043208293032041656,0.047125519981472824,0.36438907170573287,0.0005155311550284184
y1572,5.021237110057845e-10,0.6741623386833977,0.9986566716685863,0.6406058066132481,3.302167331959968e-20,2.2577654159293582e-05
y1573,0.05289238703702407,0.22272121161777736,0.4912286198563709,0.10745888339231804,0.04922362916685823,4.024282353177444e-05
y1574,0.511638751368319,0.7708634974169984,0.8536381427406889,0.2750806783927313,0.00028678463382446963,3.8095133845162077e-06
y1575,0.7796783412400496,0.9363591625561618,0.24875193128417816,0.5337549420864238,0.26128888775147896,0.000559257079285877
y1576,0.08469570264475187,0.617044912952883,0.31227521236780764,0.9713344166560827,0.7035825325564186,0.00015052617324954877
y1577,0.01927912085427557,0.1625175549457487,0.25412189949899344,0.18381132813034917,5.347183516446449e-05,0.000177617591734676
y1578,0.327518693509664,0.48790691847655265,0.25444294262840605,0.7049890973457611,0.9426089062612258,0.00016997547529276887
y1579,0.030767755709623472,0.629083267911691,0.9888415530540526,0.9160755390759289,0.003201288727258465,0.005546243804377915
y1580,0.05683007999462336,0.8484698315345596,0.8648336497183646,0.6840282454436737,0.4037628153994496,1.1067818282503993e-06
y1581,0.004284862729055325,0.8459452761409061,0.8915844119576806,0.9373814865961831,0.22425374758806216,0.003570089414713402
y1582,1.0591496508072976e-12,0.3706192914444493,0.1292551616938613,0.7743618389408607,7.42255882186606e-08,4.630041276954603e-06
y1583,0.012479027340236084,0.5663099777360237,0.5958235213089869,0.004761165808824159,0.8273084108569142,0.9999751803722698
y1584,0.007538653215911818,0.08404680764299227,0.680819212028507,0.7099487749759608,0.007226746767979033,6.477835899842786e-05
y1585,0.12037125352015741,0.806370658080739,0.7012400557785068,0.5153873002393634,0.0003770724058019877,6.457683614914187e-06
y1586,0.11342857795460723,0.5330626452774012,0.09856300223570694,0.9922368874955658,0.24534393312647662,7.79611907683636e-05
y1587,0.09222695045239901,0.6646051135615005,0.18577404449991053,0.834166736264897,0.016352178530817604,8.173035535129976e-05
y1588,6.3693878751702194e-06,0.39172140647577647,0.8129095089160251,0.5898757349542227,0.0007456392974692836,0.9989922730676287
y1589,5.536280590900174e-06,0.4666570737515686,0.762837458990193,0.9885444434174956,4.2108086531428e-06,0.00010659031492459356
y1590,0.5485290195245427,0.54271120765861,0.43787321688823433,0.5411816674529812,1.9379740820090422e-07,3.377295523183939e-05
y1591,0.3168676925110645,0.7991372608633122,0.7177121346818136,0.20102662123464898,0.7299450477791053,0.05436869577298483
y1592,0.0003260551634404708,0.08837259218093244,0.3304787792220544,0.859332985808102,5.682209667956775e-10,2.9631112821277722e-05
y1593,9.990787877649594e-23,0.7359695161909187,0.4329743216704185,0.4267262995661334,0.0003229326724965353,2.307792821910135e-05
y1594,3.156295250075862e-05,0.3698546409793614,0.6081284858543172,0.17799082449755965,0.03166572700879098,0.0006811503501434752
y1595,6.310336397930161e-07,0.30642608478707223,0.7903604902787449,0.4437350397085663,5.617747502704e-18,1.2735150328834585e-05
y1596,1.948427103111058e-09,0.968981512127605,0.5892914808111391,0.9858882375700834,0.875130331543019,3.453677916411107e-05
y1597,0.5677530744393149,0.823164741766937,0.06188059838055858,0.7785763005894858,0.001344949080458601,4.1869472191864204e-05
y1598,2.1379105289030556e-25,0.037714878816991,0.724140744285624,0.6626257413386831,1.3650769550140585e-11,0.2121407714733612
y1599,2.5538422956734534e-31,0.22619509250169922,0.6766012814805198,0.5759736151611861,0.0005559630388899893,0.0017524671511814573
y1600,0.9407093402169574,0.9617064661457889,0.8510292505816902,0.7779204174064293,0.6254863078065922,0.07045714878370195
y1601,0.006537451508430054,0.81207920072394,0.8211802724498367,0.6895976586527429,0.8341805825619425,1.6728670780519288e-05
y1602,8.253434143583063e-10,0.10279461584832655,0.9236781530366954,0.5131960084503893,0.02328647920113253,1.4582638021452835e-05
y1603,0.7023206633729534,0.9280380412361998,0.23973943712911905,0.3456176658877239,0.05251502771774991,0.0046474226642676825
y1604,2.237382778458872e-24,0.8840424555705311,0.9472809152226183,0.667066754983709,7.051997100656751e-13,7.123118951785356e-05
y1605,3.633897967099961e-09,0.3938291113902529,0.11687808548688675,0.2449098991060612,6.517723835314197e-07,0.4847415269160049
y1606,7.475678781239881e-12,0.4260490706073634,0.790024890170506,0.502193086218711,4.858997062401833e-22,4.613914268893089e-06
y1607,0.0005434957922922924,0.8868429646006698,0.33950832842335243,0.42723509523001546,0.015682752778400914,6.707812001810461e-06
y1608,2.666535516847915e-24,0.5973079708872406,0.6977938786955269,0.6522562157859615,5.179904439035351e-16,5.900309062863115e-05
y1609,4.869305253099045e-50,0.06752198317694165,0.9917278668451378,0.2203394084150524,3.291549364568316e-07,0.0011117571538409039
y1610,0.00016292182962316848,0.3074553082792557,0.03220324265377684,0.0568857533898577,0.007826664430479172,0.9999465173866132
y1611,0.042432041659798324,0.22632142618328277,0.4922540437114674,0.4711434476639247,3.515927513000292e-05,1.5796779480271645e-05
y1612,0.9151241033108023,0.40268462560914486,0.3331044883011003,0.6957011054445966,3.3094978914769235e-06,0.0002797894927095967
y1613,0.012371456203234384,0.45251302458976506,0.5626666641583447,0.16176431592195184,6.95406636583188e-05,3.2263739317036812e-06
y1614,0.2280332132432621,0.7007557984220844,0.31737451665777205,0.9953010233378043,0.06134275758142607,0.00012109172727163924
y1615,0.4060413680414966,0.26210487249123426,0.2756288265711293,0.7599621315551389,0.0006857197649149152,7.894651987563083e-05
y1616,0.3913554124326143,0.739389576916502,0.10945746118229521,0.6423460899335502,0.9252047283904641,0.211014429101695
y1617,1.5217889115823386e-10,0.22832200847783746,0.03925380276804694,0.6293107683907023,1.7862307947782369e-09,0.8206021980036786
y1618,0.2401456825409135,0.4241699331041693,0.3470344662985845,0.8623612155159581,0.2846308578945812,2.1683371664616313e-06
y1619,0.002028701131131409,0.34000626878210005,0.8887139037141862,0.572290235406959,0.0050885373745506906,1.425427802539168e-05
y1620,0.6350907113486596,0.13371623610029734,0.7984984712095475,0.2891143350431782,0.334334881561702,0.9999962765138047
y1621,5.3472362669834854e-15,0.5330731759520559,0.7389320096061731,0.9337248412370033,1.9237449214442055e-10,1.0872761229194329e-05
y1622,0.00011973330909668567,0.46210714218713367,0.8354531935874727,0.5415070307874295,3.3324664805468266e-05,5.312985366355204e-06
y1623,3.559271001275245e-14,0.1597455185502774,0.8606673573474237,0.7701558016384615,0.0003225244088055577,3.162322114257404e-05
y1624,0.001999596135968814,0.2699101504210657,0.9097512187450308,0.6216773855281794,3.975136407527638e-05,3.0478766618587417e-05
y1625,7.768091822505869e-07,0.21077982245466576,0.8684544681561461,0.29727804272715497,0.003885811266184648,1.6452278581581127e-05
y1626,0.0002596377205946341,0.16501214364350136,0.4496757643600836,0.3274852168200091,0.7795663487920171,0.00012173536988899239
y1627,0.01218758739513345,0.5189769405745943,0.33728969489608196,0.14599513882775086,1.1727473916089392e-05,3.3191933919959726e-05
y1628,1.7246792537536115e-33,0.05124606527428374,0.8460279938910434,0.022418946393791817,0.004817483953481138,0.005192486679821095
y1629,0.8498721525979117,0.8992391151058806,0.7301302949007137,0.448170099142548,0.972088030425902,0.9999546024552683
y1630,0.7553500607415453,0.8640596962843498,0.27806861230336966,0.7493481712362815,0.3869526777471115,0.9999870575508103
y1631,3.7636503680971886e-17,0.7231195362107548,0.2731432084700871,0.9948896226649495,0.05950633525900557,0.03580022942530791
y1632,0.0717978332916263,0.13979808420854023,0.060797346859680114,0.6166139553286852,0.01801609980364606,0.009364854242014572
y1633,2.8320507160522733e-08,0.2417176716598275,0.9279084215057944,0.1552694841715996,0.006291625227585291,1.8155958142020722e-05
y1634,0.003395676622550383,0.0695239420697866,0.9976711894953222,0.05953776856413638,0.06500503555598781,2.4767445790273733e-05
y1635,0.9621487515129,0.9962223462365409,0.9986355091665325,0.5211518806832027,0.8214677178289135,0.13279659394488103
y1636,0.5915615871616003,0.26955187782982926,0.3597626773249485,0.19404719870952591,0.02401720899868606,0.6273623874259568
y1637,0.08246117732491286,0.7757162802421276,0.6162548752943315,0.7264725720295837,2.3583886818173513e-16,1.919574801511041e-05
y1638,0.005157076076313614,0.48811378936180616,0.5155078658707922,0.8037377613814318,0.0004979188546939077,4.777965475635666e-06
y1639,0.009132808321247212,0.26172102203501746,0.23509908409748415,0.5770763222992121,0.9775090734830746,0.00022211257519002422
y1640,1.5880558405732086e-14,0.132395006466623,0.1546529015665535,0.11194226126037295,0.0005705815611611592,0.0010879596619336879
y1641,0.22561735093275925,0.6943357312923053,0.1181528261733268,0.5726763718450579,0.9134628243503881,0.00013640062003548772
y1642,0.9729902676473055,0.6900757262246918,0.236236352457889,0.6430420652220707,0.350427389634703,0.0002793663086292096
y1643,0.042978493055798914,0.008985128534863938,0.0011760945638274486,0.0014256623356762286,0.20394186538360826,0.037141230273471784
y1644,0.00033303888799239464,0.4648308192465491,0.6783329517464225,0.4267538789866464,0.00025521012986939596,6.570851293353196e-06
y1645,0.0071443358560688,0.9692335855108478,0.6416038205378023,0.6442889096378056,0.0018264776614326458,9.774493161033672e-07
y1646,0.8620848993600863,0.8684156457037918,0.9875617108158978,0.9652428109277486,0.3109526004678863,0.00011234323878219747
y1647,0.31985944847959846,0.1506145721243633,0.7406533668771764,0.22709487280731477,0.19424929558725346,3.934016700748423e-06
y1648,0.00014864992737263446,0.9534420079358266,0.2177771786739905,0.7294660135694262,0.2638620674811313,0.9999982340461268
y1649,7.981972782519828e-17,0.9394226253963465,0.1503025290215539,0.40444806375907294,0.38051181217387586,8.79386841271231e-06
y1650,8.09836614969399e-12,0.18914585361085146,0.2823297617610191,0.5825801779856907,3.67712025135595e-08,2.1899680054587608e-06
y1651,2.0483984663451157e-08,0.07626347997173341,0.7673264512626168,0.06688303792369613,0.0006436300344189142,6.897222187019953e-05
y1652,1.7148369416141887e-36,0.06600481925133406,0.8209141329918984,0.18738062194371552,1.1194078577144984e-12,0.00036822960145588437
y1653,3.878512929402746e-07,0.7879974573291613,0.15929281966947362,0.909873374467219,0.1272609578725411,8.869073900090882e-06
y1654,0.9162216829952401,0.9820129668498723,0.695566168587,0.686049508565814,0.7614052546529428,0.022682009263250723
y1655,0.0020801584756956707,0.24799271804665612,0.6983265474379379,0.6557468189548297,0.0002985543340877274,0.9999886474684206
y1656,0.0013248110788789795,0.2562292762769691,0.6570012730034394,0.15823129874101705,2.949199741714028e-07,1.0804689259711616e-05
y1657,0.8811238829224417,0.3993048387431113,0.6024930606916279,0.8405244052621089,0.29122871513107973,0.0001139353595074638
y1658,2.3274362737956114e-06,0.08137766544934016,0.23248827807610506,0.1594379225333521,0.12302305522390848,5.2240411583283556e-05
y1659,0.8592214805580265,0.37722746212111125,0.1714154825086941,0.6206577438911913,0.17286358701138171,6.057322782771478e-06
y1660,1.243327196873337e-06,0.5269291190858155,0.2601820834665515,0.9651413071729672,0.0015867680757066334,2.706080796218547e-05
y1661,0.03716490561810396,0.10125946545720305,0.993146617520569,0.32447620784233755,0.0023972436870515817,1.7270391438999984e-05
y1662,0.6485957706756251,0.8073136517739561,0.027465276032939877,0.38005120796609804,0.34234428783998694,0.0015900932585040512
y1663,0.5602569825755812,0.5258103967663968,0.3851442223710436,0.8553526544149956,0.0011998775473895894,0.0028000216305486764
y1664,0.7674770612043426,0.4026778150806837,0.17238457539027996,0.5128758947126849,0.004579694929824569,0.998344309727727
y1665,0.20043130100342776,0.04167688750500278,0.7869911467171784,0.01207821910586034,0.24960286473743087,0.00018154107277958074
y1666,1.0216481590156907e-05,0.15658399452095342,0.0028071390867765483,0.14649471614329596,0.1815167382731473,0.9999985310849612
y1667,6.505595769784041e-07,0.760333352699124,0.7398452526113981,0.6769466295164673,0.9896536164917756,0.00024349972953376198
y1668,1.8418459706568702e-06,0.5266325454748609,0.5010370876877912,0.8465641112884358,0.0008439343146110222,1.4636931531165349e-05
y1669,1.9599766987946984e-06,0.2359868378774631,0.8416182518714668,0.4364277682808557,0.00030927548409931074,8.3523131779449e-05
y1670,1.3732516295718805e-05,0.6289545802954823,0.14354548485399837,0.372374243914915,0.001783141596054986,4.527209208735991e-06
y1671,0.00021759091255211017,0.04131253747298927,0.3862219854158455,0.279895367542504,6.124544006706409e-10,1.8289186732018534e-05
y1672,4.7250866797536873e-07,0.79206281758275,0.898843882636677,0.6439801537198553,1.211998300548401e-12,1.0580100203533398e-05
y1673,0.06768912053325234,0.2637221090551044,0.4248685248446721,0.9278182942166541,1.0727859486853226e-15,5.697975094383852e-06
y1674,1.9600956811093743e-34,0.03455044992662379,0.7845513392954309,0.10207737798719009,1.1774512203153315e-09,8.358377517885222e-05
y1675,4.738332382583252e-16,0.15425843727928606,0.23113803134580924,0.9306203936414575,1.4932369422881779e-06,0.0006241123400363677
y1676,0.11719368069371391,0.46245272522735326,0.658786410029053,0.8349333317949764,0.6113671406711522,0.9999995780194806
y1677,5.5041385692611316e-40,0.15513965568222687,0.6511464184106022,0.28734628466761114,1.2187279706481708e-16,5.592762724822461e-05
y1678,6.566398073777492e-25,0.07600590663179647,0.7469855357880155,0.437439709155533,2.6220193469505847e-16,3.496972666282858e-05
y1679,2.0944662097726906e-07,0.339102914635407,0.029201492580470136,0.04244592591979063,0.004053671706148372,0.0002763320744238805
y1680,1.5928220470426983e-14,0.010669348296010345,0.388450523913508,0.06462536941493748,0.37330253053912676,1.1495713832019002e-05
y1681,0.9062548372755772,0.9582520521077043,0.08846878190101967,0.8168143743263679,0.6853374624265477,0.00013609685112940883
y1682,0.05166213737687588,0.2354171076785433,0.6001686525534238,0.8191691814871895,0.004418908806202654,6.248091032464513e-06
y1683,0.06590057432614095,0.327529447181527,0.6980124570694022,0.48722720103724637,0.14678843382587908,2.5507729461173747e-06
y1684,0.5288170389540455,0.08668220894767745,0.65805937279846,0.7031919555572343,0.08676859147801738,0.06734437105388699
y1685,0.2608560906411762,0.20638823860225153,0.018112153721442335,0.04011648120164134,0.6621887862706537,0.00022381674095999047
y1686,0.9239460591919244,0.9568300840750916,0.049011112997611815,0.32458392406144476,0.19959268630368387,0.0006197978875436958
y1687,4.047471093922044e-06,0.5524329687917697,0.0031814237642331412,0.18632806813260716,0.1991294650026062,0.0005931665703977808
